GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
39917,0,0,0,0,1.0338,6,0,5,2.28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39922,2,1.02,1.02,-0.22,1.0098,2.4,1,2,0.51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39922,0.9,0.46,0.46,-0.1,1.0098,1.08,1,0.9,0.27,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39923,0.9,0.46,0.46,-0.1,1.0113,1.08,1,0.9,0.45,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39924,0.9,0.46,0.46,-0.1,1.0079,1.08,1,0.9,0.31,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39925,0.9,0.46,0.46,-0.1,1.0077,1.08,1,0.9,0.25,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39925,0.9,0.46,0.46,-0.1,1.0077,1.08,1,0.9,0.13,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39926,0.9,0.46,0.46,-0.1,1.0087,1.08,1,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
39929,20,0,0,0,1.04,24,1,20,9.63,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
39931,1.6,-0.04,0.81,-0.18,1.0512,1.92,1,1.6,0.67,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39932,1.6,-0.02,0.81,-0.18,1.045,1.92,1,1.6,0.25,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39932,1.6,-0.02,0.81,-0.18,1.045,1.92,1,1.6,0.61,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39933,1.6,-0.02,0.81,-0.18,1.0514,1.92,1,1.6,0.18,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39933,1.6,-0.02,0.81,-0.18,1.0514,1.92,1,1.6,0.61,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39934,1.6,-0.04,0.81,-0.18,1.0447,1.92,1,1.6,0.7,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
39938,5,0,0,0,1.0201,6,1,5,0.89,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39944,5,0,0,0,1.0295,6,1,5,1.44,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39946,5,0,0,0,1.04,6,1,5,0.51,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39949,5,0,0,0,1.0557,6,1,5,2.06,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39952,20,0,0,0,1.0493,24,1,20,6.6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
39957,0,0,0,0,1.0207,6,0,5,1.62,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39958,0,0,0,0,1.0207,2.4,0,2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39960,2,0,0,0,1.04,2.4,1,2,0.86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39960,5,0,0,0,1.04,6,1,5,1.86,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39961,0,0,0,0,1.04,6,0,5,1.57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39962,0,0,0,0,1.04,6,0,5,0.6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39965,5,0,0,0,1.0069,6,1,5,1.27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39965,2,0,0,0,1.0069,2.4,1,2,0.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39966,2,0,0,0,1.0066,2.4,1,2,0.85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39966,2,0,0,0,1.0066,2.4,1,2,0.81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39968,5,0,0,0,1.04,6,1,5,0.55,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39972,1,0.51,0.51,-0.11,1.0316,1.2,1,1,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39973,28.8,14.66,14.66,-3.2,1.0389,34.56,1,28.8,4.85,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0
39975,28.8,14.66,14.66,-3.2,1.0348,34.56,1,28.8,11.9,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0
39976,40.97,20.85,20.85,-4.55,1.0367,49.16,1,40.97,16.93,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39978,40.97,16.85,20.85,-4.55,1.0479,49.16,1,40.97,12.65,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39978,40.97,16.85,20.85,-4.55,1.0479,49.16,1,40.97,6.6,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39979,40.97,20.85,20.85,-4.55,1.0599,49.16,1,40.97,10.73,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39980,40.97,16.85,20.85,-4.55,1.037,49.16,1,40.97,9.7,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39980,40.97,16.85,20.85,-4.55,1.037,49.16,1,40.97,18.48,0,0,0,0,0,0,0,0,0,0,40.9667,0,0,0,0
39985,0,0,0,0,1.04,6,0,5,0.95,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39988,3,1.4,1.4,-0.37,1.0415,3.6,1,3,1.1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39989,3,0.38,1.4,-0.37,1.04,3.6,1,3,0.5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39989,3,0.38,1.4,-0.37,1.04,3.6,1,3,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39989,0,0,1.4,-0.37,1.04,3.6,0,3,1.31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39989,0,0,1.4,-0.37,1.04,3.6,0,3,0.31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39989,0,0,1.4,-0.37,1.04,3.6,0,3,0.89,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39991,0,0,2.21,-0.58,1.039,5.7,0,4.75,1.75,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39991,4.75,1.86,2.21,-0.58,1.039,5.7,1,4.75,1.15,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39991,4.75,1.86,2.21,-0.58,1.039,5.7,1,4.75,1.31,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39991,0,0,2.21,-0.58,1.039,5.7,0,4.75,1.32,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39991,0,0,2.21,-0.58,1.039,5.7,0,4.75,2.11,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39991,0,0,2.21,-0.58,1.039,5.7,0,4.75,1.05,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0
39996,0,0,342.88,-89.77,1.0407,882.96,0,735.8,259.38,0,0,0,0,0,0,0,0,0,0,735.8,0,0,0,0
40000,5,0,0,0,1.0543,6,1,5,0.64,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40007,36.63,0,0,0,1.0465,43.95,1,36.63,16,0,0,0,0,0,0,0,0,0,0,36.625,0,0,0,0
40007,36.63,0,0,0,1.0465,43.95,1,36.63,9.84,0,0,0,0,0,0,0,0,0,0,36.625,0,0,0,0
40008,36.63,0,0,0,1.0297,43.95,1,36.63,10.88,0,0,0,0,0,0,0,0,0,0,36.625,0,0,0,0
40009,36.63,0,0,0,1.0466,43.95,1,36.63,7.37,0,0,0,0,0,0,0,0,0,0,36.625,0,0,0,0
40013,5,0,0,0,1.0696,6,1,5,0.83,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40013,4,0,0,0,1.0696,4.8,1,4,1.95,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
40019,211.8,13.24,107.81,-23.51,1.0435,254.16,1,211.8,67.53,0,0,0,0,0,0,0,0,0,0,211.8,0,0,0,0
40020,211.8,13.24,107.81,-23.51,1.044,254.16,1,211.8,44.47,0,0,0,0,0,0,0,0,0,0,211.8,0,0,0,0
40021,211.8,13.24,107.81,-23.51,1.0428,254.16,1,211.8,96.65,0,0,0,0,0,0,0,0,0,0,211.8,0,0,0,0
40022,211.8,13.24,107.81,-23.51,1.044,254.16,1,211.8,99.35,0,0,0,0,0,0,0,0,0,0,211.8,0,0,0,0
40023,211.8,13.24,107.81,-23.51,1.0444,254.16,1,211.8,26.91,0,0,0,0,0,0,0,0,0,0,211.8,0,0,0,0
40024,1.6,-0.18,0.81,-0.18,0.9766,1.92,1,1.6,0.23,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
40030,0,0,0,0,1.0348,4.68,0,3.9,0.81,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0
40030,0,0,0,0,1.0348,0.6,0,0.5,0.05,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
40031,0.5,0,0,0,1.048,0.6,1,0.5,0.13,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
40032,0.5,0,0,0,1.0547,0.6,1,0.5,0.21,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
40032,0,0,0,0,1.0547,0.6,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
40034,5,0,0,0,1.0408,6,1,5,0.69,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40036,5,0,0,0,1.04,6,1,5,2.47,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40038,5,0,0,0,1.035,6,1,5,1.81,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40040,0,0,17.05,-2.18,1.04,53.28,0,44.4,11.77,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0
40041,44.4,-2.18,17.05,-2.18,1.045,53.28,1,44.4,12.41,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0
40043,44.4,-2.18,17.05,-2.18,1.0493,53.28,1,44.4,8.76,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0
40044,44.4,-2.18,17.05,-2.18,1.0493,53.28,1,44.4,9.58,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0
40048,3,0,0,0,1.04,3.6,1,3,1.09,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
40048,20,0,0,0,1.04,24,1,20,4.56,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
40050,0,0,0,0,1.0241,6,0,5,2.13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40056,67.5,0,0,0,1.04,81,1,67.5,28.22,0,0,0,0,0,0,0,0,0,0,67.5,0,0,0,0
40063,5,0,0,0,1.0078,6,1,5,0.68,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40068,230,-25.53,117.07,-25.53,1.0101,276,1,230,74.24,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
40069,230,91.22,117.07,-25.53,1.0391,276,1,230,51.9,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
40070,230,91.22,117.07,-25.53,1.0394,276,1,230,87.24,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
40071,230,-25.53,117.07,-25.53,1.0058,276,1,230,43.7,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0
40072,1.1,0.56,0.56,-0.12,1.0354,1.32,1,1.1,0.41,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40072,1.1,0.56,0.56,-0.12,1.0354,1.32,1,1.1,0.17,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40073,1.1,-0.12,0.56,-0.12,1.0345,1.32,1,1.1,0.39,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40077,5,0,0,0,1.0407,6,1,5,0.62,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40080,0,0,0,0,1.04,2.4,0,2,0.34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
40080,0,0,0,0,1.04,52.92,0,44.1,14.06,0,0,0,0,0,0,0,0,0,0,44.1,0,0,0,0
40083,5,0,0,0,1.0159,6,1,5,2.1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40086,0,0,0,0,1.04,4.8,0,4,1.5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
40086,5,0,0,0,1.04,6,1,5,2.28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40089,5,0,0,0,1.0122,6,1,5,1.63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40093,1.1,0.56,0.56,-0.12,1.0183,1.32,1,1.1,0.42,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40093,1.1,0.56,0.56,-0.12,1.0183,1.32,1,1.1,0.26,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40094,1.1,0.56,0.56,-0.12,1.0144,1.32,1,1.1,0.51,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
40094,1,0.51,0.51,-0.11,1.0144,1.2,1,1,0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40095,0.9,0.46,0.46,-0.1,1.0175,1.08,1,0.9,0.11,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40095,0.9,0.46,0.46,-0.1,1.0175,1.08,1,0.9,0.25,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40096,0.9,0.46,0.46,-0.1,1.0156,1.08,1,0.9,0.24,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40096,0.9,0.46,0.46,-0.1,1.0156,1.08,1,0.9,0.31,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40097,0.9,0.46,0.46,-0.1,1.0186,1.08,1,0.9,0.11,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40097,0.9,0.46,0.46,-0.1,1.0186,1.08,1,0.9,0.23,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
40100,5,0,0,0,1.04,6,1,5,1.46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40105,25,6.08,9.6,-1.22,1.0446,30,1,25,8.9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
40105,25,6.08,9.6,-1.22,1.0446,30,1,25,5.7,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
40106,25,6.08,9.6,-1.22,1.0478,30,1,25,10.17,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
40106,25,6.08,9.6,-1.22,1.0478,30,1,25,5.76,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
40107,0.53,0.2,0.2,-0.03,1,0.64,1,0.53,0.07,0,0,0,0,0,0,0,0,0,0,0.5333,0,0,0,0
40108,0.53,0.2,0.2,-0.03,1.0003,0.64,1,0.53,0.24,0,0,0,0,0,0,0,0,0,0,0.5333,0,0,0,0
40108,0.53,0.2,0.2,-0.03,1.0003,0.64,1,0.53,0.17,0,0,0,0,0,0,0,0,0,0,0.5333,0,0,0,0
40112,12.4,0,0,0,1.0431,14.88,1,12.4,2.49,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0
40116,5,0,0,0,1.04,6,1,5,0.58,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40119,0,0,0,0,1.0397,2.4,0,2,0.74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
40120,1.5,0,0,0,1.0401,1.8,1,1.5,0.23,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
40120,0,0,0,0,1.0401,0.9,0,0.75,0.16,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40121,0.75,0,0,0,1.0407,0.9,1,0.75,0.16,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40122,0.75,0,0,0,1.04,0.9,1,0.75,0.11,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40122,0.75,0,0,0,1.04,0.9,1,0.75,0.13,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40123,0.75,0,0,0,1.04,0.9,1,0.75,0.27,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40123,0,0,0,0,1.04,0.9,0,0.75,0.26,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
40126,44.15,17,20.57,-5.39,1.039,52.98,1,44.15,12.78,0,0,0,0,0,0,0,0,0,0,44.15,0,0,0,0
40126,0,0,20.57,-5.39,1.039,52.98,0,44.15,19.52,0,0,0,0,0,0,0,0,0,0,44.15,0,0,0,0
40126,44.15,17,20.57,-5.39,1.039,52.98,1,44.15,5.82,0,0,0,0,0,0,0,0,0,0,44.15,0,0,0,0
40126,0,0,20.57,-5.39,1.039,52.98,0,44.15,16.67,0,0,0,0,0,0,0,0,0,0,44.15,0,0,0,0
40132,5,0,0,0,1.04,6,1,5,1.97,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40135,2.5,0,0,0,1.0326,3,1,2.5,1.05,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
40136,3,0,0,0,1.0327,3.6,1,3,0.81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
40138,4.8,0,0,0,1.0329,5.76,1,4.8,1.61,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
40141,0,0,0,0,1.04,6,0,5,1.14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40143,5,0,0,0,1.0556,6,1,5,2.02,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
40145,38.1,0,0,0,1.04,45.72,1,38.1,12.72,0,0,0,0,0,0,0,0,0,0,38.1,0,0,0,0
40147,0,0,16.17,-4.23,1.04,41.64,0,34.7,7.72,0,0,0,0,0,0,0,0,0,0,34.7,0,0,0,0
41884,20,0,0,0,1.0098,24,1,20,6.81,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
41887,0,0,3.84,-0.49,1.0437,12,0,10,3.48,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
41888,10,3.84,3.84,-0.49,1.0467,12,1,10,4.18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
41892,2.5,-0.12,0.96,-0.12,1.0406,3,1,2.5,0.58,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
41896,6.05,-0.3,2.32,-0.3,1.042,7.26,1,6.05,1.7,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41896,6.05,-0.3,2.32,-0.3,1.042,7.26,1,6.05,1.79,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41896,6.05,-0.3,2.32,-0.3,1.042,7.26,1,6.05,1.28,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41896,6.05,-0.3,2.32,-0.3,1.042,7.26,1,6.05,1.71,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41897,6.05,-0.3,2.32,-0.3,1.0107,7.26,1,6.05,1.6,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41898,6.05,-0.3,2.32,-0.3,1.0107,7.26,1,6.05,0.88,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0
41903,4,-0.2,1.54,-0.2,1.046,4.8,1,4,0.96,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
41907,25,9.6,9.6,-1.22,1.041,30,1,25,4.71,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
41910,2.9,-0.14,1.11,-0.14,1.038,3.48,1,2.9,1.45,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0
41910,2.9,-0.14,1.11,-0.14,1.038,3.48,1,2.9,0.49,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0
41910,0,0,1.11,-0.14,1.038,3.48,0,2.9,1.44,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0
41911,1.2,-0.06,0.46,-0.06,1.0419,1.44,1,1.2,0.44,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
41912,2.9,-0.14,1.11,-0.14,1.0419,3.48,1,2.9,0.72,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0
41918,3,-0.15,1.15,-0.15,1.0256,3.6,1,3,0.92,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
41918,3,-0.15,1.15,-0.15,1.0256,3.6,1,3,1.33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
41921,73.5,37.41,37.41,-8.16,1.048,88.2,1,73.5,29.53,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0
41921,73.5,37.41,37.41,-8.16,1.048,88.2,1,73.5,24.93,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0
41931,1012,42.15,372.42,-82.98,1.046,1214.4,1,1012,503.03,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0
41939,220.5,37.22,112.23,-24.48,1.0174,264.6,1,220.5,49.24,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41940,220.5,37.22,112.23,-24.48,1.0168,264.6,1,220.5,25.5,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41941,220.5,37.22,112.23,-24.48,1.0177,264.6,1,220.5,88.63,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41942,220.5,37.22,112.23,-24.48,1.017,264.6,1,220.5,52.35,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41943,220.5,37.22,112.23,-24.48,1.0175,264.6,1,220.5,76,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41944,220.5,37.22,112.23,-24.48,1.0172,264.6,1,220.5,68.42,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0
41948,6.9,-0.34,2.65,-0.34,1.0472,8.28,1,6.9,0.73,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0
41948,0,0,2.65,-0.34,1.0472,8.28,0,6.9,2.1,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0
41950,1.6,-0.18,0.81,-0.18,1.0425,1.92,1,1.6,0.68,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
41950,1.6,-0.18,0.81,-0.18,1.0425,1.92,1,1.6,0.7,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
41953,9.2,-1.02,4.68,-1.02,1.0365,11.04,1,9.2,3.76,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0
41955,1.7,-0.08,0.65,-0.08,1.04,2.04,1,1.7,0.38,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
41955,1.7,-0.08,0.65,-0.08,1.04,2.04,1,1.7,0.48,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
41957,41.9,-2.51,21.33,-4.65,1.005,50.28,1,41.9,20.67,0,0,0,0,0,0,0,0,0,0,41.9,0,0,0,0
41960,4,1.54,1.54,-0.2,1.0131,4.8,1,4,1.08,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
41960,4,1.54,1.54,-0.2,1.0131,4.8,1,4,1.08,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
41961,4,1.54,1.54,-0.2,1.0125,4.8,1,4,0.4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
41961,0,0,1.54,-0.2,1.0125,4.8,0,4,0.81,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
41964,3.2,-0.16,1.23,-0.16,1.0399,3.84,1,3.2,0.84,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0
41967,1,0.38,0.38,-0.05,1.0404,1.2,1,1,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41968,1,0.38,0.38,-0.05,1.0413,1.2,1,1,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41968,0.8,0.31,0.31,-0.04,1.0413,0.96,1,0.8,0.39,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
41969,0.8,0.31,0.31,-0.04,1.0403,0.96,1,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
41969,0,0,0.31,-0.04,1.0403,0.96,0,0.8,0.31,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
41972,0,0,0.52,-0.14,1.0416,1.34,0,1.12,0.17,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0
41973,0,0,0.52,-0.14,1.0416,1.34,0,1.12,0.17,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0
41975,0,0,0.52,-0.14,1.0416,1.34,0,1.12,0.17,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0
41975,0,0,0.52,-0.14,1.0416,1.34,0,1.12,0.47,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0
41976,0,0,0.52,-0.14,1.0416,1.34,0,1.12,0.12,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0
41980,0,0,1.15,-0.15,1.0246,3.6,0,3,0.44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
41981,0,0,1.15,-0.15,1.0246,3.6,0,3,0.74,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
41985,29,0,0,0,1.04,34.8,1,29,9.51,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
41988,4.68,2.38,2.38,-0.52,1.0438,5.62,1,4.68,1.5,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0
41989,4.68,2.38,2.38,-0.52,1.0462,5.62,1,4.68,1.65,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0
41989,4.68,2.38,2.38,-0.52,1.0462,5.62,1,4.68,1.64,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0
41990,4.68,2.38,2.38,-0.52,1.0457,5.62,1,4.68,0.66,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0
41990,4.68,2.38,2.38,-0.52,1.0457,5.62,1,4.68,1.35,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0
41991,0,0,0.6,-0.13,1.045,1.42,0,1.18,0.39,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0
41991,1.18,-0.13,0.6,-0.13,1.045,1.42,1,1.18,0.13,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0
41991,0,0,0.6,-0.13,1.045,1.42,0,1.18,0.32,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0
41991,0,0,0.6,-0.13,1.045,1.42,0,1.18,0.28,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0
41991,1.18,-0.13,0.6,-0.13,1.045,1.42,1,1.18,0.53,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0
41994,14.4,7.33,7.33,-1.6,1.0493,17.28,1,14.4,1.49,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0
41998,0,0,0.77,-0.1,1.04,2.4,0,2,0.62,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
41998,0,0,0.77,-0.1,1.04,2.4,0,2,0.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42001,11,-0.54,4.22,-0.54,1.0165,13.2,1,11,5.44,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
42002,11,-0.54,4.22,-0.54,1.0165,13.2,1,11,3.21,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
42006,2.4,0.92,0.92,-0.12,1.04,2.88,1,2.4,0.42,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
42006,2.4,0.92,0.92,-0.12,1.04,2.88,1,2.4,0.78,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0
42007,0,0,0.46,-0.1,1.04,1.08,0,0.9,0.4,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
42007,0.9,0.46,0.46,-0.1,1.04,1.08,1,0.9,0.28,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
